SESSION START : 1352910505462
SESSION SEED  : 1352910505462
PARENT SELECTION : tournament T-SIZE:  2  REPLACE: r
SURVIVAL STRATEGY: + 
SURVIVAL SELECTION: tournament T-SIZE:  2  REPLACE: r
RECOMBINATION: npoint  N-SIZE:  3
MUTATION: BIT FLIP
EVALS UNTIL TERMINATION: 100 
POPULATION SIZE: 40
OFFSPRING SIZE: 20
GRAPH POPULATION SIZE: 100
SAMPLING SIZE 10
PARENT SELECTION : tournament T-SIZE:  2  REPLACE: r
GRAPH SURVIVAL STRATEGY: + 
GRAPH SURVIVAL SELECTION: tournament T-SIZE:  2  REPLACE: r
RUN: 1
	41581	-29.6636702931	-27.7216517088	-0.036605548407	-0.0654094376862
	42001	-30.9674541729	-23.098692741	-0.0351026342413	-0.0509888254121
	42421	-29.2056495139	-24.7926125245	-0.036771150196	-0.0741749309055
	42841	-31.6479166486	-26.5697120421	-0.0381243067234	-0.0418004572994
	43261	-30.682078914	-26.9880557702	-0.0391553205586	-0.0381646266767
	43681	-29.9828737133	-25.7375415187	-0.0373111079383	-0.0589216599788
	44101	-30.3734209889	-28.3760578226	-0.0355732923594	-0.0309512184828
	44521	-32.4833551966	-25.7403185221	-0.0359970394282	-0.0305833649325
	44941	-30.7665814183	-28.8298812022	-0.036883421124	-0.0503388713303
	45361	-33.6980640405	-30.9131225516	-0.0360613265824	-0.0506562137354
	45781	-31.8287978519	-22.1749903266	-0.0374100580004	-0.0523356638908
	46201	-30.051700985	-23.1133582889	-0.0375481594815	-0.0519575163493
	46621	-27.7435286621	-23.4343692521	-0.0389876306389	-0.0612894306099
	47041	-31.9577165659	-27.908062897	-0.0355251424412	-0.0447776385135
	47461	-30.5500701467	-28.5491902408	-0.035850830035	-0.0414818443851
	47881	-29.0527917678	-24.868439036	-0.040428538222	-0.030054849457
	48301	-31.812953428	-24.9952673766	-0.0346080094411	-0.039952581532
	48721	-32.9972955854	-27.9282970674	-0.0366484103915	-0.0534156931408
	49141	-33.4765158519	-30.0701841256	-0.0340152202137	-0.0635723030512
	49561	-30.9831986857	-26.925606589	-0.0373240737665	-0.0306380328687
	49981	-29.6959349521	-23.9748886968	-0.037541640679	-0.0450742797262
	50401	-31.5374297786	-28.6104185684	-0.0354703197403	-0.053896576839
	50821	-29.8363287894	-22.218125692	-0.0380299185974	-0.0480346087865
	51241	-31.7683459923	-29.6707002839	-0.0357708544808	-0.0627736561842
	51661	-32.2543467269	-25.5721251594	-0.0375294629143	-0.0199068760328
	52081	-30.1779309909	-23.9883058328	-0.0364088642794	-0.0286001552378
	52501	-32.2560418723	-27.1085194104	-0.0349472465365	-0.0276019115117
	52921	-32.4848247449	-24.5272491594	-0.0352237253823	-0.0595550184818
	53341	-32.1160417334	-29.4168608188	-0.0361114389889	-0.0279368957962
	53761	-31.1603624703	-22.5657029356	-0.0381620753801	-0.0415081548973
	54181	-31.7543007484	-28.7130296398	-0.0364210451405	-0.0563726338505
	54601	-31.4229935156	-27.7024538198	-0.0377748578366	-0.0299906051625
	55021	-32.1776285339	-29.1399503961	-0.0351901238048	-0.0395861448493
	55441	-33.2035313403	-25.4791501497	-0.0371321057997	-0.0603042354579
	55861	-31.918282254	-27.5554698171	-0.0363713904323	-0.0295973589991
	56281	-32.9710575548	-27.1714087315	-0.034878433725	-0.0553530714526
	56701	-30.4881741705	-24.4524994328	-0.0356787534637	-0.0587932048888
	57121	-31.3383873639	-28.0341784332	-0.0368095706443	-0.0287716639476
	57541	-28.903288568	-23.3402610129	-0.0386904727175	-0.0984568136389
	57961	-32.4371005418	-28.3935536603	-0.0373938567179	-0.0640731322766
	58381	-30.8749087687	-25.7671878264	-0.0378799322736	-0.0472295109647
	58801	-31.3049433974	-26.6629333773	-0.0367113805228	-0.030924040616
	59221	-31.5770658624	-22.0400883838	-0.0349958981255	-0.0365178900775
	59641	-30.1996761793	-26.4420024868	-0.0357398721791	-0.0457558390046
	60061	-32.4308829445	-24.8580469239	-0.035055781434	-0.044965476878
	60481	-30.8151486158	-25.7936617981	-0.0344801552431	-0.0190713741764
	60901	-31.5761999206	-25.5279080729	-0.0370544221607	-0.0428109730448
	61321	-33.8310743577	-30.1228016631	-0.0364246219564	-0.0483213665498
	61741	-30.3026874702	-22.9007010742	-0.0378489892999	-0.0500925808588
	62161	-31.9183770929	-27.5935194682	-0.0348520325279	-0.0515989751442
	62581	-30.9284715718	-24.4453103672	-0.0355197111624	-0.0597423146081
	63001	-30.0929321988	-26.8252694815	-0.0348336565132	-0.0438046425958
	63421	-29.8634937358	-27.4258493002	-0.0405837677336	-0.0484913694947
	63841	-33.1205827837	-27.0335775387	-0.0338053486438	-0.0413714933409
	64261	-32.0711713025	-28.4345410845	-0.0363938366205	-0.0577758647821
	64681	-32.738220131	-27.1313272544	-0.0362400431714	-0.0591836873752
	65101	-33.1524746379	-25.2072723377	-0.0361755856569	-0.0509183158419
	65521	-31.9360808009	-28.8524576452	-0.0353957741944	-0.0471555919211
	65941	-34.431218972	-27.4260352996	-0.034399033223	-0.049192371988
	66361	-30.9543105953	-25.5406709715	-0.0377956848135	-0.100373324686
	66781	-33.2343076804	-26.9148859185	-0.0356637359654	-0.0273378638083
	67201	-31.4881909672	-28.123866676	-0.0388878993847	-0.0632608273062
	67621	-32.722267017	-28.2969480322	-0.0362581971075	-0.0714810281518
	68041	-30.431967094	-26.985445987	-0.0369608144279	-0.0741787420657
	68461	-31.3808367737	-26.8631737252	-0.0369283717134	-0.0289302049829
	68881	-29.417024338	-23.5808475885	-0.0378691832818	-0.0466795125946
	69301	-33.6018801592	-28.8750088105	-0.0332663208062	-0.0310686458995
	69721	-27.6726233189	-24.483786791	-0.0376324190019	-0.0513250889159
	70141	-28.6073506988	-25.7496573832	-0.0382089312992	-0.0485759571102
	70561	-29.1674118783	-20.8779513913	-0.0393996825325	-0.07913348239
	70981	-30.4230294364	-26.875721137	-0.0386689248279	-0.0343611824449
	71401	-30.8403789874	-25.0338363125	-0.0393714091461	-0.0709105976979
	71821	-31.9736124792	-27.5688098513	-0.0365578025897	-0.0449718925671
	72241	-31.3611189778	-25.7873776309	-0.0348378278464	-0.0310211115898
	72661	-30.3135729715	-26.8112926732	-0.0377995719291	-0.0406107124784
	73081	-30.3027010737	-27.5918817878	-0.0379277421497	-0.0191567640817
	73501	-30.9955847925	-25.7387634978	-0.0380929615468	-0.0298600702268
	73921	-31.4932401626	-24.6918088745	-0.036341283445	-0.086501878532
	74341	-29.8531218124	-23.9842710126	-0.0384572909235	-0.0577238943303
	74761	-30.7295405716	-28.0178089923	-0.0387068899399	-0.0185807549237
	75181	-30.6218259797	-23.0317821213	-0.037112882506	-0.0809948010094
	75601	-31.0236009663	-24.7799341239	-0.0371698540803	-0.0306170055597
	76021	-33.5224955433	-28.1949358901	-0.0365161858588	-0.0321173654994
	76441	-31.3123046507	-27.7106615482	-0.036261141137	-0.055863869109
	76861	-30.2773187874	-28.0209592928	-0.0367183232542	0
	77281	-31.4140927477	-24.9708994709	-0.0375493814185	-0.0463576315737
	77701	-31.5158693623	-27.303217978	-0.0388236406171	-0.052731322545
	78121	-31.1505113346	-28.9673444833	-0.0377946623672	-0.0305953613636
	78541	-30.3197428281	-22.7837823591	-0.0397638891293	-0.0287644632318
	78961	-31.7293872461	-28.5020502646	-0.0372290720917	-0.0482329831369
	79381	-28.9313761871	-23.6173016829	-0.0404474621032	-0.0701732632105
	79801	-28.1568259485	-23.0366417057	-0.0400961479291	-0.0304051976244
	80221	-34.032098387	-30.7665592561	-0.0349185730848	-0.0306319380671
	80641	-31.721830972	-26.4508493895	-0.0365717754822	-0.0670177118238
	81061	-33.099674584	-28.24877166	-0.0333314584885	-0.0307633701011
	81481	-31.3278370423	-27.0584238882	-0.034729843548	-0.0492998400125
	81901	-33.0913765682	-28.5496323532	-0.0322691588382	-0.0430523928349
	82321	-29.1215276375	-24.4932444776	-0.0394453372412	-0.0781686208822
	82741	-31.2747278588	-24.6750455679	-0.0367740463243	-0.0282878612807
	83161	-32.1870011066	-22.7371177099	-0.0378277607874	-0.0507522969636
	83581	-31.867603455	-26.4936098144	-0.0348238244977	-0.0652698842277
	84001	-33.2575184042	-28.9212814418	-0.0362919132618	-0.0329673284512
	84421	-32.6477931402	-28.5076063285	-0.0378617611572	-0.053465161272
	84841	-29.4058567621	-27.790038539	-0.0370785959416	-0.0446944790428
	85261	-31.4910931166	-28.2236717085	-0.0371735785989	-0.0891644013178
	85681	-31.6081345116	-25.6017364117	-0.0346913423275	-0.0744893216239
	86101	-28.0889184808	-23.779829515	-0.0377496994635	-0.0562542913273
	86521	-32.6838481018	-31.0800927596	-0.0348015439469	-0.0448269074687
	86941	-29.6702659715	-27.267121849	-0.0360105726419	-0.0397059451278
	87361	-30.2219539062	-28.0511562411	-0.0380999970268	-0.0673109744787
	87781	-30.2062655638	-25.7268264945	-0.0390461644738	-0.0757739984074
	88201	-30.2156489686	-25.3816944812	-0.036632538356	-0.0457867502028
	88621	-32.2729706562	-26.9650529945	-0.0349526382861	-0.045181802833
	89041	-30.5503017796	-22.2233444483	-0.0368540116403	-0.0202156247189
	89461	-31.038408415	-19.9951969827	-0.0361359454385	-0.0296721407701
	89881	-32.9561236758	-25.5871097457	-0.0333932856366	-0.0305388044697
	90301	-29.1648474418	-23.132931008	-0.0377934787049	-0.0603248659304
	90721	-32.332393732	-25.23424504	-0.0354078680062	-0.0198017118584
	91141	-32.4865899503	-25.6768685115	-0.0346900867816	-0.0635777300628
	91561	-32.3800513437	-24.0620456606	-0.0358760868373	-0.0960752715676
	91981	-29.3307463497	-25.8390341389	-0.0360527913198	-0.034159598942
	92401	-31.418355213	-27.1516460035	-0.0379426482107	-0.0721080675828
	92821	-30.5999284666	-22.7715631494	-0.0378299890166	-0.0556108925768
	93241	-31.7731358553	-26.6114179718	-0.036637919601	-0.0360065167566
	93661	-32.6779157079	-29.9133267458	-0.0354574878518	-0.0309875099931
	94081	-33.0743640312	-27.0504136829	-0.034593985149	-0.0297112385894
	94501	-31.1833685929	-27.2976546128	-0.0364389731142	-0.0466382183961
	94921	-32.7394807193	-29.4705417397	-0.0344320821472	-0.0302230473786
	95341	-32.226311568	-30.4902372874	-0.0355081852715	-0.0627987089102
	95761	-30.8465173218	-28.5104788876	-0.0391566382404	-0.0466992447801
	96181	-32.8379733377	-29.4989778296	-0.0363156816112	-0.0360491655925
	96601	-29.9633256839	-26.8719537802	-0.038440913336	-0.055437312645
	97021	-29.8048786822	-26.3245289332	-0.0379107507366	-0.0186223455291
	97441	-30.0502039563	-21.3715140077	-0.038063486242	-0.0909686198994
	97861	-30.0580320929	-25.1469655774	-0.0398229072011	-0.0302069580202
	98281	-32.3663245872	-27.6572110743	-0.0346918603574	-0.0292845500323
	98701	-32.097590455	-27.7821631064	-0.0337205540364	-0.0598750678266
	99121	-31.4428083064	-24.5247617763	-0.0380047477968	-0.0312337547513
	99541	-30.256289833	-28.1744239263	-0.0372029362743	-0.0203059074671
	99961	-32.039237957	-24.8027087825	-0.036082148045	-0.0829482641371
	100381	-29.6279034671	-23.8269832821	-0.0387357402581	-0.0311125516914
RUN: 2
	421	-32.7777782383	-27.3753967776	-0.0352733493783	-0.0746459813998
	841	-28.571823657	-24.6555031049	-0.0386901846112	-0.0357935765339
	1261	-30.9482577307	-25.2040693222	-0.0373690891035	-0.0432408006171
	1681	-32.6930752417	-27.416866878	-0.0357592370246	-0.0465222006253
	2101	-29.9919301611	-25.9712334293	-0.0386766764223	-0.0308612215932
	2521	-32.231298951	-26.8852411936	-0.0370141590845	-0.0314655230735
	2941	-30.2561065713	-21.9533255263	-0.0371999599261	-0.0568020703611
	3361	-34.9033383318	-28.7575252888	-0.0344946858588	-0.0201588726278
	3781	-32.3136371234	-26.3841864317	-0.0340034044055	-0.0326439916383
	4201	-31.8099607338	-29.8853854429	-0.0337654644068	-0.0591744403411
	4621	-29.3973200263	-22.8672211983	-0.0396902697299	-0.0430069784959
	5041	-29.9921985925	-26.3745219823	-0.0372647872438	-0.0377910563517
	5461	-33.3332157855	-28.7669396646	-0.035897607161	-0.0295581828965
	5881	-32.9449123726	-28.5975975189	-0.0357124769083	-0.0440785435367
	6301	-30.6826039242	-27.6183547674	-0.036845483853	-0.0428803655725
	6721	-33.377966855	-31.2254162756	-0.0336632217591	-0.0443255066116
	7141	-30.9221997564	-28.5360980858	-0.0372857011829	-0.0467872388914
	7561	-31.4071948711	-26.2617269791	-0.0368229866357	-0.0498461751384
	7981	-31.3502148164	-25.5297760777	-0.0382332310719	-0.0749296147298
	8401	-30.5012409296	-24.2854716832	-0.036771429937	-0.0479185103578
	8821	-31.6464066622	-28.6251255195	-0.0351448314866	-0.0754260135761
	9241	-31.3337175605	-27.8805078753	-0.0354356892917	-0.0447212538184
	9661	-32.8342869129	-27.7836745846	-0.0346180284804	-0.0796604435149
	10081	-30.330935738	-27.3002055912	-0.0360671650887	-0.070089406903
	10501	-31.7917723149	-28.1768616302	-0.0358551094312	-0.0295603662502
	10921	-31.0435565253	-24.533992004	-0.0357969748465	-0.0570930069956
	11341	-32.5460032568	-27.749711431	-0.0367095369052	-0.0473338256466
	11761	-29.8625131249	-22.2927547451	-0.0380081870497	-0.0778285935863
	12181	-30.2909398883	-25.7584602992	-0.0369061976367	-0.0708461675525
	12601	-33.4152879049	-28.7769505392	-0.0340956826397	-0.0784971592345
	13021	-29.9965296365	-26.0071216644	-0.036818532317	-0.0668358310276
	13441	-30.9711113973	-26.4763697293	-0.0383507116367	-0.079919564763
	13861	-31.0877181185	-26.1069856301	-0.0363576431795	-0.0190369540873
	14281	-31.2396729575	-24.0674179723	-0.039003919071	-0.0624987556908
	14701	-33.1770301695	-29.3995238095	-0.035919696692	-0.0375667183058
	15121	-32.0222716446	-28.7495077638	-0.0366000142484	-0.0195880777898
	15541	-30.8357640708	-22.4394756964	-0.0356342789323	-0.0427892840011
	15961	-32.3295757969	-26.8784154347	-0.0346568132478	-0.0321103031022
	16381	-29.6434166507	-25.5728424635	-0.0357933061637	-0.0303133906931
	16801	-31.157226569	-25.446497387	-0.0361719707857	-0.0442093674198
	17221	-29.9553372747	-27.6130420509	-0.0371231600432	-0.0469877971182
	17641	-32.3955920556	-25.0152473558	-0.0336485522894	-0.0295269394933
	18061	-31.2832332853	-27.4875885157	-0.0366427729886	-0.0197885605855
	18481	-32.295590892	-26.5653215825	-0.0351551950283	-0.0627292188719
	18901	-30.1362783936	-20.3316455799	-0.0370035100292	-0.0405726282972
	19321	-31.5483304931	-26.1323715941	-0.0351269967727	-0.0374013711994
	19741	-32.7255361414	-28.4793655234	-0.0371449261995	-0.0349737517745
	20161	-31.359137035	-27.2574628232	-0.0372499830118	-0.0667720812537
	20581	-31.6219735466	-26.0715076194	-0.0357831378404	-0.0299020963847
	21001	-34.3030193023	-30.4345665242	-0.0345780074605	-0.0187497445646
	21421	-30.2443286174	-25.4189274733	-0.0354619339496	-0.0333609579605
	21841	-32.7107171612	-26.6535442065	-0.0356014354159	-0.0311547974763
	22261	-31.608040945	-27.7210264634	-0.0360481339465	-0.0555388717681
	22681	-31.9802818674	-26.5070407728	-0.0359293474578	-0.0456592461332
	23101	-30.1191063975	-24.783135453	-0.0371934612909	-0.0426033636518
	23521	-31.4441563369	-24.5477190243	-0.0364137924204	-0.0710577613748
	23941	-31.7692982236	-26.2153697543	-0.0384780157982	-0.0599030033724
	24361	-30.7047414319	-26.9946974805	-0.0372151453767	-0.0533625102838
	24781	-30.5106051066	-25.1203998907	-0.0384523803097	-0.0403138518537
	25201	-29.6710031765	-25.8275650375	-0.0375234507441	-0.0313443063664
	25621	-31.466792194	-28.3302020793	-0.0351960080028	-0.0556232528556
	26041	-31.7417447555	-27.3382934789	-0.0350173789425	-0.0349920862235
	26461	-32.1957040419	-26.7427815175	-0.0371485203772	-0.0388020548694
	26881	-30.8364007041	-26.6237356262	-0.0379925757261	-0.0800318270938
	27301	-32.9672260664	-28.7780111646	-0.0341846834383	-0.0474860440056
	27721	-32.431181109	-29.7322223403	-0.0362658744024	-0.0570179352191
	28141	-30.9550525479	-25.5834845702	-0.0365107982646	-0.0287475769793
	28561	-32.6788618635	-26.3275510906	-0.0367580579507	-0.04332405422
	28981	-29.6929472165	-26.0244907528	-0.0379699365974	-0.0644580001764
	29401	-30.3776197425	-23.3871211182	-0.0375679222403	-0.0543234791865
	29821	-29.0053762282	-25.1053640998	-0.0385420377192	-0.0695478616525
	30241	-31.4039140742	-29.0527729913	-0.0376963154791	-0.0425150925907
	30661	-28.6353505835	-22.2110598261	-0.0392044841439	-0.0313316595102
	31081	-32.8060946427	-25.7516759889	-0.0374372625598	-0.0571604802199
	31501	-30.1330931629	-25.252170474	-0.0364211941695	-0.043779875973
	31921	-30.9445775927	-23.9809766519	-0.0377975709993	-0.0395297814409
	32341	-31.952989472	-26.1643898008	-0.0355067803266	-0.0443703780856
	32761	-32.6648313385	-28.3726398797	-0.0351244733241	-0.0397353770646
	33181	-31.9431299514	-23.9309405554	-0.0364118642549	-0.0409169497345
	33601	-31.3482398208	-26.2146065583	-0.0354703209682	-0.0517718842583
	34021	-30.7536514078	-26.3705263565	-0.037514557363	-0.0302442284356
	34441	-30.0710001468	-24.8310960001	-0.037587109879	-0.0515822517298
	34861	-30.1124353605	-24.9651532676	-0.0402904615863	-0.058504278147
	35281	-32.8981488011	-25.4367532869	-0.0366303177248	-0.0317060771324
	35701	-31.2949173967	-24.2197412343	-0.0374078208437	-0.052023855802
	36121	-31.8553376699	-28.1120178709	-0.03596607037	-0.0685040692302
	36541	-31.4605563315	-22.0507156969	-0.0376218845772	-0.0368467506835
	36961	-30.3200852188	-26.4260548211	-0.0363777504652	-0.0294377730092
	37381	-33.529660393	-27.6688693202	-0.0375523076086	-0.0304476157944
	37801	-32.1955641694	-24.9553321596	-0.034762412622	-0.0284025818469
	38221	-32.0155583942	-29.1941179137	-0.037380971777	-0.0460166253106
	38641	-32.116949546	-26.6046153308	-0.0354792567489	-0.0300847253187
	39061	-31.8021210744	-27.2434369764	-0.0356714440368	-0.0625022645748
	39481	-31.6579530252	-27.2043939956	-0.0370805070122	-0.0293881561344
	39901	-33.0305136864	-26.3207227393	-0.0339197153858	-0.0416794832385
	40321	-33.1264067396	-31.4695686154	-0.0341877211517	-0.0296500466575
	40741	-30.5187967859	-24.5408799332	-0.0372891715221	-0.0513314253254
	41161	-29.4413299912	-24.7281576399	-0.0359138058427	-0.0435588011455
	41581	-30.0279932001	-28.0332280283	-0.0379803359768	-0.0388712455501
	42001	-32.1942630819	-28.2705420264	-0.0347074679973	-0.0393210144393
	42421	-31.7829889145	-30.375971314	-0.0340864803414	-0.0198079195921
	42841	-31.671201121	-27.0025537339	-0.0374153654293	-0.0443318556048
	43261	-32.213305886	-27.2891594978	-0.0349206687056	-0.0303890653651
	43681	-31.6974648316	-26.1394704568	-0.0339698072927	-0.0280472903513
	44101	-31.9053408705	-25.8596899841	-0.0362240711376	-0.0311612232387
	44521	-31.1899667424	-27.9838693062	-0.0386637581855	-0.0427943270781
	44941	-32.9355607438	-31.3165059072	-0.0345437376886	-0.0302242505015
	45361	-31.2424111538	-27.9167956181	-0.036352251397	-0.0364326538184
	45781	-31.6992077135	-19.1465000667	-0.0372973074919	-0.0729761510795
	46201	-32.6162492364	-24.5868212918	-0.0351186396807	-0.0439771812554
	46621	-30.0127394037	-26.9847927613	-0.0360055256237	-0.0292898514768
	47041	-32.0009771659	-28.928352751	-0.0351841681295	-0.0201182207953
	47461	-31.4550623072	-27.5032844197	-0.0360675893398	-0.0290907205268
	47881	-31.6571325515	-26.7535485453	-0.0371035780079	-0.076575929173
	48301	-31.5733830396	-25.3710527651	-0.0368378404262	-0.0473409283588
	48721	-32.7934220458	-27.7750148402	-0.0349865153251	-0.0200406127994
