SESSION START : 1347730993283
SESSION SEED  : 1347730993283
CONFIG FILE : <open file 'C:\Users\joseph\MiscDev\Python\EvoAlg\assign2\dataFiles\G4.dat', mode 'r' at 0x0267d6d8>
SURVIVAL SELECTION: truncation 
SURVIVAL SELECTION: fitprop 
RECOMBINATION: npoint  N-SIZE:  4
MUTATION: BIT FLIP
POPULATION SIZE: 12
OFFSPRING SIZE: 5
RUN: 1
	1	-11.2121640595	-11.0801603206
	7	-11.1476872317	-11.0761523046
	62	-11.0909221847	-11.0540540541
	153	-11.0653544354	-11.0281407035
	175	-11.0433300071	-11.0170511535
	176	-11.0293159931	-10.98998999
	237	-10.9933873685	-10.9829488465
	1000	-10.9829630641	-10.964964965
	1205	-10.9653509076	-10.963891675
	1737	-10.9625577144	-10.952
	1918	-10.9551645212	-10.929
	7150	-10.9317577578	-10.9119119119
	7214	-10.9253395395	-10.9089089089
	7262	-10.9110579517	-10.8907815631
	7272	-10.898501658	-10.875
	7546	-10.8795126253	-10.865
	8616	-10.8642	-10.829
	10000	-10.8488830831	-10.829
RUN: 2
	1	-11.2251207628	-11.191959799
	24	-11.2057337678	-11.1690140845
	30	-11.1868142294	-11.151
	48	-11.1452824728	-11.0950950951
	122	-11.117034158	-11.0887096774
	392	-11.0996297018	-11.0842527583
	401	-11.0868784742	-11.0820820821
	483	-11.0753764798	-11.042042042
	925	-11.0569114611	-11.0280842528
	949	-11.0468767477	-11.0230460922
	951	-11.0298456886	-11.014014014
	995	-11.0118335021	-10.9819639279
	2414	-10.9983855151	-10.9778894472
	6729	-10.9793546522	-10.956956957
	10000	-10.9793546522	-10.956956957
RUN: 3
	1	-11.1650672278	-11.123
	2	-11.1403582446	-11.0826612903
	3	-11.1085334338	-11.0350701403
	154	-11.0342685371	-11.0310621242
	247	-11.0322645291	-11.0280561122
	341	-11.0192207352	-10.9778672032
	349	-11.001407108	-10.945
	520	-10.9549662989	-10.929
	546	-10.9373266063	-10.9217652959
	765	-10.9201950195	-10.9139139139
	1007	-10.9124498621	-10.8908908909
	1552	-10.895443757	-10.8805220884
	1893	-10.886434748	-10.8748748749
	1981	-10.8801295271	-10.8684738956
	1982	-10.8713207183	-10.8468468468
	1984	-10.8563774618	-10.8448448448
	2119	-10.8436436436	-10.8348348348
	2134	-10.8406073408	-10.8336673347
	2135	-10.83616743	-10.8226452906
	2221	-10.8153162325	-10.786
	2275	-10.8079443315	-10.7857857858
	2753	-10.7815400873	-10.7547547548
	10000	-10.7671049049	-10.7547547548
RUN: 4
	1	-11.1951162464	-11.1528340081
	6	-11.1755862325	-11.1241241241
	45	-11.138143135	-11.1025125628
	75	-11.1011909548	-11.0884422111
	77	-11.083914446	-11.0310621242
	308	-11.0294821264	-11.0231621349
	329	-11.0228693011	-10.997997998
	333	-11.0108394239	-10.9709127382
	1623	-10.9693476779	-10.963
	1741	-10.9659709244	-10.96
	1762	-10.9627554664	-10.9548645938
	1806	-10.9323003737	-10.8186372745
	3147	-10.8224259534	-10.801
	10000	-10.8078858859	-10.801
RUN: 5
	1	-11.2296429993	-11.2116349047
	4	-11.209186867	-11.1983967936
	6	-11.2020992757	-11.1765295888
	7	-11.1914973633	-11.1695085256
	56	-11.1737250489	-11.1614530777
	65	-11.1550503501	-11.0953815261
	187	-11.1224542493	-11.0893574297
	340	-11.1034915399	-11.0730730731
	351	-11.0760417041	-11.057
	416	-11.0664888238	-11.0562248996
	504	-11.0536742091	-11.009
	535	-11.0360475463	-10.984939759
	916	-10.983174138	-10.9359359359
	941	-10.9675585224	-10.9239239239
	2751	-10.9290657226	-10.919
	2831	-10.9196466553	-10.9009009009
	8127	-10.9017203203	-10.8918918919
	8129	-10.8918449041	-10.8826479438
	8137	-10.8841429667	-10.876753507
	8225	-10.8745313511	-10.8538538539
	8305	-10.8671932453	-10.8518518519
	8622	-10.8516516517	-10.8508508509
	9024	-10.8434806807	-10.814
	10000	-10.8426184343	-10.814
RUN: 6
	1	-11.1979588176	-11.1504513541
	2	-11.179757973	-11.1481481481
	4	-11.1515647587	-11.138
	28	-11.1461154791	-11.1374122367
	29	-11.133020566	-11.0910910911
	66	-11.0903779031	-11.0875251509
	76	-11.0851988022	-11.0651955868
	77	-11.0754567058	-11.0621865597
	78	-11.0459333448	-10.9688128773
	150	-10.9857511572	-10.960960961
	160	-10.9729495556	-10.944
	203	-10.9535529293	-10.9408817635
	935	-10.9419413177	-10.9229229229
	1088	-10.9231845846	-10.909
	1622	-10.9081431431	-10.8778778779
	1848	-10.8869125125	-10.872
	1902	-10.8759015015	-10.8598598599
	2227	-10.8672928929	-10.8418418418
	2427	-10.8559061061	-10.8288288288
	2447	-10.8397201615	-10.8268268268
	2849	-10.8252252252	-10.8188188188
	4375	-10.8172172172	-10.8048048048
	4789	-10.8100506507	-10.797
	4813	-10.8006412412	-10.7837837838
	4814	-10.7940794795	-10.776
	5113	-10.7770666667	-10.7657657658
	5201	-10.7698553576	-10.755511022
	5271	-10.7624083105	-10.75
	5552	-10.7494	-10.747
	7162	-10.7438	-10.722
	7217	-10.7373435435	-10.7177177177
	9294	-10.7184317199	-10.709
	9848	-10.714516805	-10.7067067067
	10000	-10.713771972	-10.7067067067
RUN: 7
	1	-11.1739499322	-11.1111111111
	5	-11.1347065691	-11.0921843687
	87	-11.0821559034	-11.042042042
	91	-11.0711264371	-11.037037037
	223	-11.0479008597	-11.028028028
	733	-11.0274635719	-11.019019019
	815	-11.0190431153	-10.987987988
	973	-10.9981965966	-10.9479479479
	1033	-10.9805669429	-10.9398797595
	1319	-10.9473206066	-10.933
	1745	-10.9337238774	-10.9039039039
	2129	-10.9171499499	-10.903
	2131	-10.9003585586	-10.8888888889
	2182	-10.8915555556	-10.877
	4359	-10.8794062572	-10.8692152918
	4411	-10.8595722334	-10.821
	5012	-10.8212968969	-10.801
	5138	-10.7995587588	-10.7937937938
	10000	-10.7995587588	-10.7937937938
RUN: 8
	1	-11.2351842895	-11.1601601602
	21	-11.1883965612	-11.1346733668
	29	-11.1611740581	-11.131
	111	-11.1218206724	-11.0451354062
	266	-11.0820737963	-11.045045045
	772	-11.0611142562	-11.0441323972
	809	-11.0357067194	-11.002004008
	873	-11.0178531587	-10.9929789368
	875	-10.9933959872	-10.973
	1523	-10.973978335	-10.963891675
	1615	-10.9533551118	-10.8838838839
	2170	-10.8821767768	-10.872
	4237	-10.8761477477	-10.8548548549
	4300	-10.8647455455	-10.852
	4301	-10.859170971	-10.845
	4503	-10.8371611612	-10.8058058058
	10000	-10.8371611612	-10.8058058058
RUN: 9
	1	-11.1679208403	-11.061
	43	-11.0604092092	-11.046046046
	320	-11.0532092092	-11.045
	2094	-11.0478547608	-11.0441767068
	2117	-11.0418639792	-11.0230460922
	2272	-11.0310736708	-11.009009009
	2307	-11.0138333245	-10.974974975
	2340	-10.9733401409	-10.9668008048
	2902	-10.9611318652	-10.926
	3141	-10.9241833834	-10.9169169169
	3963	-10.919733903	-10.9069069069
	4046	-10.9156962277	-10.9058116232
	4109	-10.9053880292	-10.8965863454
	4124	-10.8906579404	-10.8633165829
	4144	-10.8782330907	-10.8356713427
	4426	-10.8304609218	-10.8066132265
