5.0	3	-1.81666666667	['0', '1', '0', '1', '1', '0', '1', '1']
5.0	3	-1.81666666667	['0', '1', '0', '1', '1', '0', '1', '1']
5.0	3	-1.81666666667	['0', '1', '0', '1', '1', '0', '1', '1']
8.0	4	-2.2	['0', '0', '1', '1', '1', '1', '0', '0']
5.0	3	-1.81666666667	['0', '1', '0', '1', '1', '0', '1', '1']
5.0	3	-1.81666666667	['0', '1', '0', '1', '1', '0', '1', '1']
5.0	3	-1.81666666667	['0', '1', '0', '1', '1', '0', '1', '1']
5.0	3	-1.81666666667	['0', '1', '0', '1', '1', '0', '1', '1']
5.0	3	-1.81666666667	['0', '1', '0', '1', '1', '0', '1', '1']
5.0	3	-1.81666666667	['0', '1', '0', '1', '1', '0', '1', '1']
5.0	3	-1.81666666667	['0', '1', '0', '1', '1', '0', '1', '1']
5.0	3	-1.81666666667	['0', '1', '0', '1', '1', '0', '1', '1']
8.0	4	-2.2	['0', '0', '1', '1', '1', '1', '0', '0']
5.0	3	-1.81666666667	['0', '1', '0', '1', '1', '0', '1', '1']
5.0	3	-1.81666666667	['0', '1', '0', '1', '1', '0', '1', '1']
5.0	3	-1.81666666667	['0', '1', '0', '1', '1', '0', '1', '1']
5.0	3	-1.81666666667	['0', '1', '0', '1', '1', '0', '1', '1']
5.0	3	-1.81666666667	['0', '1', '0', '1', '1', '0', '1', '1']
8.0	4	-2.2	['0', '0', '1', '1', '1', '1', '0', '0']
5.0	3	-1.81666666667	['0', '1', '0', '1', '1', '0', '1', '1']
5.0	3	-1.81666666667	['0', '1', '0', '1', '1', '0', '1', '1']
5.0	3	-1.81666666667	['0', '1', '0', '1', '1', '0', '1', '1']
5.0	3	-1.81666666667	['0', '1', '0', '1', '1', '0', '1', '1']
8.0	4	-2.2	['0', '0', '1', '1', '1', '1', '0', '0']
5.0	3	-1.81666666667	['0', '1', '0', '1', '1', '0', '1', '1']
5.0	3	-1.81666666667	['0', '1', '0', '1', '1', '0', '1', '1']
5.0	3	-1.81666666667	['0', '1', '0', '1', '1', '0', '1', '1']
5.0	3	-1.81666666667	['0', '1', '0', '1', '1', '0', '1', '1']
5.0	3	-1.81666666667	['0', '1', '0', '1', '1', '0', '1', '1']
5.0	2	-2.5	['1', '1', '1', '1', '0', '0', '1', '1']
7.0	4	-1.9	['0', '1', '1', '0', '0', '0', '1', '1']
6.0	4	-1.5	['1', '0', '0', '0', '1', '1', '0', '1']
6.0	4	-1.5	['1', '0', '0', '0', '1', '1', '0', '1']
7.0	4	-1.9	['0', '1', '1', '0', '0', '0', '1', '1']
6.0	4	-1.5	['1', '0', '0', '0', '1', '1', '0', '1']
6.0	4	-1.5	['1', '0', '0', '0', '1', '1', '0', '1']
6.0	4	-1.5	['1', '0', '0', '0', '1', '1', '0', '1']
6.0	4	-1.5	['1', '0', '0', '0', '1', '1', '0', '1']
7.0	4	-1.9	['0', '1', '1', '0', '0', '0', '1', '1']
6.0	4	-1.5	['1', '0', '0', '0', '1', '1', '0', '1']
6.0	4	-1.5	['1', '0', '0', '0', '1', '1', '0', '1']
6.0	4	-1.5	['1', '0', '0', '0', '1', '1', '0', '1']
6.0	4	-1.5	['1', '0', '0', '0', '1', '1', '0', '1']
7.0	4	-1.9	['0', '1', '1', '0', '0', '0', '1', '1']
6.0	4	-1.5	['1', '0', '0', '0', '1', '1', '0', '1']
6.0	4	-1.5	['1', '0', '0', '0', '1', '1', '0', '1']
6.0	4	-1.5	['1', '0', '0', '0', '1', '1', '0', '1']
6.0	4	-1.5	['1', '0', '0', '0', '1', '1', '0', '1']
6.0	4	-1.5	['1', '0', '0', '0', '1', '1', '0', '1']
6.0	4	-1.5	['1', '0', '0', '0', '1', '1', '0', '1']
6.0	4	-1.5	['1', '0', '0', '0', '1', '1', '0', '1']
6.0	4	-1.5	['1', '0', '0', '0', '1', '1', '0', '1']
6.0	4	-1.5	['1', '0', '0', '0', '1', '1', '0', '1']
6.0	4	-1.5	['1', '0', '0', '0', '1', '1', '0', '1']
6.0	4	-1.5	['1', '0', '0', '0', '1', '1', '0', '1']
6.0	4	-1.5	['1', '0', '0', '0', '1', '1', '0', '1']
6.0	4	-1.5	['1', '0', '0', '0', '1', '1', '0', '1']
6.0	4	-1.5	['1', '0', '0', '0', '1', '1', '0', '1']
6.0	4	-1.5	['1', '0', '0', '0', '1', '1', '0', '1']
4.0	3	-1.33333333333	['1', '1', '1', '0', '1', '1', '0', '0']
4.0	3	-1.33333333333	['1', '1', '1', '0', '1', '1', '0', '0']
4.0	3	-1.33333333333	['1', '1', '1', '0', '1', '1', '0', '0']
4.0	3	-1.33333333333	['1', '1', '1', '0', '1', '1', '0', '0']
4.0	3	-1.33333333333	['1', '1', '1', '0', '1', '1', '0', '0']
4.0	3	-1.33333333333	['1', '1', '1', '0', '1', '1', '0', '0']
4.0	3	-1.33333333333	['1', '1', '1', '0', '1', '1', '0', '0']
4.0	3	-1.33333333333	['1', '1', '1', '0', '1', '1', '0', '0']
8.0	4	-2.0	['0', '1', '1', '1', '1', '0', '0', '0']
4.0	3	-1.33333333333	['1', '1', '1', '0', '1', '1', '0', '0']
4.0	3	-1.33333333333	['1', '1', '1', '0', '1', '1', '0', '0']
4.0	3	-1.33333333333	['1', '1', '1', '0', '1', '1', '0', '0']
4.0	3	-1.33333333333	['1', '1', '1', '0', '1', '1', '0', '0']
4.0	3	-1.33333333333	['1', '1', '1', '0', '1', '1', '0', '0']
4.0	3	-1.33333333333	['1', '1', '1', '0', '1', '1', '0', '0']
4.0	3	-1.33333333333	['1', '1', '1', '0', '1', '1', '0', '0']
4.0	3	-1.33333333333	['1', '1', '1', '0', '1', '1', '0', '0']
4.0	3	-1.33333333333	['1', '1', '1', '0', '1', '1', '0', '0']
4.0	3	-1.33333333333	['1', '1', '1', '0', '1', '1', '0', '0']
4.0	3	-1.33333333333	['1', '1', '1', '0', '1', '1', '0', '0']
2.0	4	-0.5	['0', '1', '0', '1', '0', '0', '1', '1']
2.0	4	-0.5	['0', '1', '0', '1', '0', '0', '1', '1']
2.0	4	-0.5	['0', '1', '0', '1', '0', '0', '1', '1']
2.0	4	-0.5	['0', '1', '0', '1', '0', '0', '1', '1']
3.0	1	-3.0	['1', '1', '1', '1', '0', '1', '1', '1']
2.0	4	-0.5	['0', '1', '0', '1', '0', '0', '1', '1']
4.0	2	-2.0	['0', '1', '1', '1', '0', '1', '1', '1']
2.0	4	-0.5	['0', '1', '0', '1', '0', '0', '1', '1']
3.0	1	-3.0	['1', '1', '1', '1', '0', '1', '1', '1']
8.0	4	-2.2	['0', '1', '0', '1', '0', '1', '1', '0']
2.0	4	-0.5	['0', '1', '0', '1', '0', '0', '1', '1']
2.0	4	-0.5	['0', '1', '0', '1', '0', '0', '1', '1']
4.0	2	-2.0	['0', '1', '1', '1', '0', '1', '1', '1']
2.0	4	-0.5	['0', '1', '0', '1', '0', '0', '1', '1']
6.0	4	-1.5	['0', '0', '0', '1', '0', '1', '1', '1']
2.0	4	-0.5	['0', '1', '0', '1', '0', '0', '1', '1']
2.0	4	-0.5	['0', '1', '0', '1', '0', '0', '1', '1']
2.0	4	-0.5	['0', '1', '0', '1', '0', '0', '1', '1']
2.0	4	-0.5	['0', '1', '0', '1', '0', '0', '1', '1']
2.0	4	-0.5	['0', '1', '0', '1', '0', '0', '1', '1']
2.0	4	-0.5	['0', '1', '0', '1', '0', '0', '1', '1']
2.0	4	-0.5	['0', '1', '0', '1', '0', '0', '1', '1']
2.0	4	-0.5	['0', '1', '0', '1', '0', '0', '1', '1']
2.0	4	-0.5	['0', '1', '0', '1', '0', '0', '1', '1']
2.0	4	-0.5	['0', '1', '0', '1', '0', '0', '1', '1']
2.0	4	-0.5	['0', '1', '0', '1', '0', '0', '1', '1']
7.0	4	-1.9	['0', '1', '1', '1', '0', '0', '0', '1']
2.0	4	-0.5	['0', '1', '0', '1', '0', '0', '1', '1']
2.0	4	-0.5	['0', '1', '0', '1', '0', '0', '1', '1']
2.0	4	-0.5	['0', '1', '0', '1', '0', '0', '1', '1']
2.0	4	-0.5	['0', '1', '0', '1', '0', '0', '1', '1']
2.0	4	-0.5	['0', '1', '0', '1', '0', '0', '1', '1']
2.0	4	-0.5	['0', '1', '0', '1', '0', '0', '1', '1']
2.0	4	-0.5	['0', '1', '0', '1', '0', '0', '1', '1']
2.0	4	-0.5	['0', '1', '0', '1', '0', '0', '1', '1']
2.0	4	-0.5	['0', '1', '0', '1', '0', '0', '1', '1']
2.0	4	-0.5	['0', '1', '0', '1', '0', '0', '1', '1']
2.0	4	-0.5	['0', '1', '0', '1', '0', '0', '1', '1']
2.0	4	-0.5	['0', '1', '0', '1', '0', '0', '1', '1']
2.0	4	-0.5	['0', '1', '0', '1', '0', '0', '1', '1']
6.0	2	-3.15	['1', '1', '1', '1', '0', '1', '0', '1']
5.0	2	-2.5	['0', '1', '0', '1', '1', '1', '1', '1']
9.0	3	-3.2	['0', '1', '0', '1', '1', '1', '1', '0']
8.0	4	-2.15	['1', '0', '0', '1', '1', '0', '1', '0']
8.0	4	-2.15	['1', '0', '0', '1', '1', '0', '1', '0']
5.0	2	-2.5	['0', '1', '0', '1', '1', '1', '1', '1']
7.0	4	-1.9	['0', '1', '0', '0', '0', '1', '1', '1']
5.0	2	-2.5	['0', '1', '0', '1', '1', '1', '1', '1']
7.0	4	-1.9	['0', '1', '0', '0', '0', '1', '1', '1']
9.0	3	-3.2	['0', '1', '0', '0', '0', '1', '1', '0']
7.0	4	-1.9	['0', '1', '0', '0', '0', '1', '1', '1']
7.0	4	-1.9	['0', '0', '0', '1', '1', '0', '1', '1']
4.0	3	-1.33333333333	['0', '1', '0', '1', '0', '0', '1', '0']
5.0	2	-2.5	['0', '1', '0', '1', '1', '1', '1', '1']
8.0	4	-2.0	['0', '1', '1', '1', '1', '0', '0', '0']
8.0	4	-2.0	['0', '1', '1', '1', '1', '0', '0', '0']
4.0	3	-1.33333333333	['0', '1', '0', '1', '0', '0', '1', '0']
4.0	3	-1.33333333333	['0', '1', '0', '1', '0', '1', '1', '1']
8.0	3	-2.81666666667	['0', '0', '0', '1', '0', '1', '1', '0']
8.0	3	-2.81666666667	['0', '0', '0', '1', '0', '1', '1', '0']
2.0	4	-0.5	['0', '1', '0', '1', '0', '0', '1', '1']
8.0	3	-2.81666666667	['0', '0', '0', '1', '0', '1', '1', '0']
8.0	4	-2.15	['0', '1', '1', '0', '0', '1', '0', '1']
2.0	4	-0.5	['0', '1', '0', '1', '0', '0', '1', '1']
2.0	4	-0.5	['0', '1', '0', '1', '0', '0', '1', '1']
5.0	3	-1.81666666667	['1', '0', '1', '1', '1', '1', '0', '0']
5.0	3	-1.81666666667	['1', '0', '1', '1', '1', '1', '0', '0']
4.0	3	-1.33333333333	['1', '0', '1', '0', '1', '1', '0', '1']
6.0	4	-1.5	['1', '1', '1', '0', '1', '0', '0', '0']
5.0	3	-1.81666666667	['1', '0', '1', '1', '1', '1', '0', '0']
6.0	4	-1.5	['1', '1', '1', '0', '1', '0', '0', '0']
6.0	4	-1.5	['1', '1', '1', '0', '1', '0', '0', '0']
4.0	3	-1.33333333333	['0', '0', '0', '1', '0', '0', '1', '1']
4.0	3	-1.33333333333	['0', '0', '0', '1', '0', '0', '1', '1']
9.0	3	-3.2	['0', '1', '0', '0', '1', '1', '0', '0']
4.0	3	-1.33333333333	['0', '0', '0', '1', '0', '0', '1', '1']
4.0	3	-1.33333333333	['0', '0', '0', '1', '0', '0', '1', '1']
4.0	3	-1.33333333333	['0', '0', '0', '1', '0', '0', '1', '1']
4.0	3	-1.33333333333	['0', '0', '0', '1', '0', '0', '1', '1']
4.0	3	-1.33333333333	['0', '0', '0', '1', '0', '0', '1', '1']
7.0	4	-1.9	['0', '0', '0', '1', '1', '0', '1', '1']
4.0	3	-1.33333333333	['0', '0', '0', '1', '0', '0', '1', '1']
4.0	3	-1.33333333333	['0', '0', '0', '1', '0', '0', '1', '1']
4.0	3	-1.33333333333	['0', '0', '0', '1', '0', '0', '1', '1']
4.0	3	-1.33333333333	['0', '0', '0', '1', '0', '0', '1', '1']
4.0	3	-1.33333333333	['0', '0', '0', '1', '0', '0', '1', '1']
4.0	3	-1.33333333333	['0', '0', '0', '1', '0', '0', '1', '1']
4.0	3	-1.33333333333	['0', '0', '0', '1', '0', '0', '1', '1']
4.0	3	-1.33333333333	['0', '0', '0', '1', '0', '0', '1', '1']
4.0	3	-1.33333333333	['0', '0', '0', '1', '0', '0', '1', '1']
4.0	3	-1.33333333333	['0', '0', '0', '1', '0', '0', '1', '1']
4.0	3	-1.33333333333	['0', '0', '0', '1', '0', '0', '1', '1']
7.0	4	-1.9	['0', '1', '1', '1', '0', '0', '0', '1']
2.0	4	-0.5	['0', '1', '0', '1', '0', '0', '1', '1']
7.0	4	-1.9	['0', '1', '1', '1', '0', '0', '0', '1']
7.0	4	-1.9	['0', '1', '1', '1', '0', '0', '0', '1']
7.0	4	-1.9	['0', '1', '1', '1', '0', '0', '0', '1']
2.0	4	-0.5	['0', '1', '0', '1', '0', '0', '1', '1']
2.0	4	-0.5	['0', '1', '0', '1', '0', '0', '1', '1']
7.0	4	-1.9	['0', '1', '1', '1', '0', '0', '0', '1']
2.0	4	-0.5	['0', '1', '0', '1', '0', '0', '1', '1']
5.0	3	-1.81666666667	['0', '1', '0', '1', '0', '0', '0', '1']
2.0	4	-0.5	['0', '1', '0', '1', '0', '0', '1', '1']
2.0	4	-0.5	['0', '1', '0', '1', '0', '0', '1', '1']
5.0	3	-1.81666666667	['0', '1', '0', '1', '0', '0', '0', '1']
2.0	4	-0.5	['0', '1', '0', '1', '0', '0', '1', '1']
2.0	4	-0.5	['1', '0', '1', '0', '1', '1', '0', '0']
2.0	4	-0.5	['1', '0', '1', '0', '1', '1', '0', '0']
7.0	4	-1.9	['1', '0', '1', '1', '1', '0', '0', '0']
2.0	4	-0.5	['1', '0', '1', '0', '1', '1', '0', '0']
5.0	3	-1.81666666667	['1', '0', '1', '0', '1', '1', '1', '0']
2.0	4	-0.5	['1', '0', '1', '0', '1', '1', '0', '0']
2.0	4	-0.5	['1', '0', '1', '0', '1', '1', '0', '0']
2.0	4	-0.5	['1', '0', '1', '0', '1', '1', '0', '0']
2.0	4	-0.5	['1', '0', '1', '0', '1', '1', '0', '0']
2.0	4	-0.5	['1', '0', '1', '0', '1', '1', '0', '0']
2.0	4	-0.5	['1', '0', '1', '0', '1', '1', '0', '0']
2.0	4	-0.5	['1', '0', '1', '0', '1', '1', '0', '0']
2.0	4	-0.5	['1', '0', '1', '0', '1', '1', '0', '0']
2.0	4	-0.5	['1', '0', '1', '0', '1', '1', '0', '0']
NEW BEST-2.33571428571
NEW BEST-2.33571428571
NEW BEST-2.3
NEW BEST-2.18571428571
NEW BEST-2.05
NEW BEST-1.99285714286
NEW BEST-1.90714285714
NEW BEST-1.90714285714
NEW BEST-1.85
