SESSION START : 1347723635917
SESSION SEED  : 1347723635917
CONFIG FILE : <open file 'C:\Users\joseph\MiscDev\Python\EvoAlg\assign2\dataFiles\G3.dat', mode 'r' at 0x026cd6d8>
SURVIVAL SELECTION: truncation 
SURVIVAL SELECTION: fitprop 
RECOMBINATION: npoint  N-SIZE:  3
MUTATION: BIT FLIP
POPULATION SIZE: 12
OFFSPRING SIZE: 5
RUN: 1
	1	-5.92115388019	-5.85282258065
	63	-5.85490508784	-5.74291497976
	221	-5.75787977014	-5.736
	264	-5.73578795181	-5.73493975904
	427	-5.73415246794	-5.72782258065
	499	-5.73218573366	-5.7261663286
	500	-5.71765106432	-5.66332665331
	501	-5.69245106432	-5.61
	1257	-5.60703807615	-5.59519038076
	3170	-5.60336209769	-5.59318637275
	3227	-5.58776209769	-5.532
	3228	-5.57056209769	-5.524
	4420	-5.52120803213	-5.51004016064
	4929	-5.51701564736	-5.508
	4930	-5.51341564736	-5.506
	7249	-5.50339719439	-5.49298597194
	7865	-5.4919991984	-5.456
	7912	-5.45950097615	-5.45564516129
	8009	-5.45250458336	-5.43887775551
	8010	-5.44427051522	-5.41482965932
	8104	-5.41097697403	-5.3875502008
	10000	-5.39975452914	-5.3875502008
RUN: 2
	1	-5.93916764721	-5.91348088531
	7	-5.9191147414	-5.86773547094
	14	-5.9001109806	-5.85454545455
	30	-5.87263623313	-5.8
	94	-5.8144	-5.794
	186	-5.79247431479	-5.76553106212
	193	-5.77690686018	-5.72580645161
	1774	-5.72930622331	-5.72434607646
	1779	-5.72193158954	-5.71227364185
	1887	-5.71934694338	-5.71142284569
	1976	-5.7020584122	-5.654
	2267	-5.65988282828	-5.64
	2292	-5.64998991114	-5.62124248497
	2339	-5.63034166968	-5.61646586345
	2340	-5.62274166968	-5.6
	2342	-5.60634006648	-5.598
	2676	-5.5984	-5.596
	2855	-5.5944	-5.582
	3278	-5.5744	-5.544
	9983	-5.54549024797	-5.5421686747
	10000	-5.54549024797	-5.5421686747
RUN: 3
	1	-5.88750602819	-5.86345381526
	2	-5.8781366808	-5.85858585859
	10	-5.84799093136	-5.80561122244
	19	-5.83058237687	-5.77154308617
	296	-5.77857795533	-5.756
	1990	-5.76145587023	-5.734
	2029	-5.7316668008	-5.72233400402
	2048	-5.72755217155	-5.71342685371
	2263	-5.70782151022	-5.67334669339
	2982	-5.66839438878	-5.63527054108
	3874	-5.63058181906	-5.608
	4186	-5.62019901651	-5.58917835671
	4218	-5.60830635407	-5.58835341365
	4219	-5.59493080297	-5.56112224449
	4221	-5.56434402942	-5.55
	5170	-5.55088345365	-5.54909819639
	5869	-5.54811389848	-5.54417670683
	5890	-5.5466942592	-5.542
	6440	-5.54312245696	-5.54108216433
	6441	-5.5382871156	-5.52
	6511	-5.514	-5.49
	6886	-5.48858837675	-5.47094188377
	7427	-5.47117354709	-5.4629258517
	7647	-5.46437354709	-5.44
	7648	-5.45654749499	-5.43486973948
	8286	-5.43309579158	-5.426
	10000	-5.43149258517	-5.426
RUN: 4
	1	-5.86072087368	-5.78383838384
	9	-5.78872585391	-5.76257545272
	64	-5.75536553462	-5.684
	1293	-5.68803446894	-5.67
	1297	-5.67135631263	-5.612
	2043	-5.61831789966	-5.49899396378
	3487	-5.50501967629	-5.49498997996
	3489	-5.49398153575	-5.4859437751
	3532	-5.48197350202	-5.448
	3666	-5.45853681889	-5.416
	3690	-5.42090981964	-5.414
	3977	-5.41810420842	-5.41082164329
	3984	-5.4138571601	-5.40361445783
	3985	-5.40928722022	-5.402
	3986	-5.40344673926	-5.39879759519
	3987	-5.39951903808	-5.396
	8910	-5.39687855711	-5.392
	10000	-5.3948	-5.392
RUN: 5
	1	-5.88609285031	-5.81526104418
	89	-5.82576478258	-5.78313253012
	110	-5.78931970305	-5.73092369478
	624	-5.73954610958	-5.71830985915
	635	-5.72672045828	-5.68537074148
	677	-5.69303667576	-5.65330661323
	10000	-5.65866132265	-5.65330661323
RUN: 6
	1	-5.96530979506	-5.91093117409
	13	-5.93204648129	-5.82565130261
	78	-5.84918057604	-5.79476861167
	290	-5.80269764069	-5.76907630522
	312	-5.78492768783	-5.73279352227
	634	-5.7535241108	-5.71285140562
	641	-5.71588400566	-5.69
	886	-5.69123046092	-5.68136272545
	944	-5.68373947896	-5.66733466934
	1283	-5.66853707415	-5.65531062124
	1366	-5.66011782601	-5.65130260521
	1469	-5.6511625661	-5.65060240964
	1567	-5.64450204505	-5.618
	1720	-5.63043318104	-5.60240963855
	1722	-5.59959471715	-5.57715430862
	2037	-5.5775745	-5.546
	2277	-5.55347014028	-5.54509018036
	2376	-5.54526994754	-5.54325955734
	2545	-5.54450368248	-5.5421686747
	2546	-5.54031370252	-5.5250501002
	2576	-5.5246492986	-5.52304609218
	2756	-5.52405694924	-5.52208835341
	2757	-5.52245374283	-5.51703406814
	2758	-5.51584051637	-5.5
	2760	-5.50560880798	-5.49397590361
	2854	-5.49458032531	-5.48995983936
	2994	-5.49117429719	-5.488
	3065	-5.48836305221	-5.48393574297
	3252	-5.48315989409	-5.47695390782
	3331	-5.47976590611	-5.468
	3940	-5.47016593186	-5.46092184369
	4181	-5.46116072144	-5.44088176353
	4620	-5.44471663327	-5.432
	5101	-5.43097074148	-5.42685370741
	5382	-5.42857074148	-5.42
	5599	-5.42353346693	-5.40681362725
	7581	-5.40729298597	-5.39
	7583	-5.39176272545	-5.382
	8142	-5.3848	-5.38
	8864	-5.3808	-5.378
	9123	-5.3793498998	-5.374749499
	9222	-5.3739489232	-5.35671342685
	9465	-5.3668819603	-5.35070140281
	9466	-5.35527234106	-5.344
	9882	-5.3428	-5.338
	10000	-5.3428	-5.338
RUN: 7
	1	-5.88114197819	-5.84114052953
	134	-5.84060977231	-5.7755511022
	198	-5.81851518313	-5.76953907816
	524	-5.77115717057	-5.748
	4548	-5.75333136865	-5.74549098196
	4623	-5.75010063194	-5.74497991968
	4673	-5.74078520108	-5.71142284569
	10000	-5.7357683077	-5.71142284569
RUN: 8
	1	-5.88503391607	-5.86345381526
	36	-5.87007262012	-5.86317907445
	46	-5.86555597423	-5.85742971888
	48	-5.85704076938	-5.83166332665
	67	-5.845654424	-5.82
	77	-5.82024257028	-5.80321285141
	170	-5.80861006082	-5.79
	442	-5.79133333333	-5.75502008032
	906	-5.76595589963	-5.73947895792
	966	-5.73386773547	-5.71142284569
	1046	-5.72546249769	-5.704
	1048	-5.70496513026	-5.70140280561
	1233	-5.69896112224	-5.684
	1403	-5.68604168337	-5.642
	1561	-5.64	-5.602
	1585	-5.61982168675	-5.592
	1915	-5.59552144289	-5.582
	10000	-5.58613947896	-5.582
RUN: 9
	1	-5.94232021766	-5.8726899384
	5	-5.90418620566	-5.82530120482
	25	-5.82311420706	-5.79879275654
	37	-5.80906402269	-5.77062374245
	38	-5.78606017403	-5.744
	169	-5.74932679363	-5.72945891784
	373	-5.73509178357	-5.716
	600	-5.71721021853	-5.70340681363
	1048	-5.69571040283	-5.632
	1499	-5.64512866328	-5.61770623742
	1609	-5.61176498994	-5.588
	2069	-5.5868	-5.582
	2077	-5.58543246493	-5.58116232465
	2110	-5.58085851703	-5.56513026052
	2523	-5.56472945892	-5.56312625251
	2537	-5.56410340681	-5.562
	2538	-5.56147735471	-5.552
	2778	-5.5492	-5.538
	3419	-5.54367214429	-5.53306613226
	3807	-5.53266222122	-5.51008064516
	3829	-5.50986321153	-5.5
	3863	-5.50704711656	-5.49899799599
	4293	-5.4992314224	-5.474
	4383	-5.48301572823	-5.432
	4909	-5.43492264529	-5.42885771543
	4910	-5.43234709419	-5.426
	5252	-5.42536913828	-5.42284569138
	5300	-5.42353587174	-5.41683366733
	5454	-5.4202741483	-5.416
	5455	-5.41850501002	-5.414
	5457	-5.4112	-5.398
	5649	-5.40375791583	-5.39478957916
	5988	-5.39551342685	-5.38877755511
	7746	-5.38837675351	-5.36873747495
	10000	-5.38837675351	-5.36873747495
RUN: 10
	1	-5.893438193	-5.86746987952
	18	-5.86717017211	-5.80160320641
	85	-5.79755786877	-5.78137651822
	385	-5.78964023777	-5.77732793522
	393	-5.77617558026	-5.73427991886
	394	-5.75172668246	-5.67935871743
	400	-5.67982924851	-5.67605633803
	612	-5.6772329367	-5.67203219316
	657	-5.67308944972	-5.662
	658	-5.66814140102	-5.6546184739
	660	-5.65077108434	-5.628
	924	-5.6272	-5.624
	1176	-5.6236	-5.622
	1874	-5.61984208417	-5.60521042084
	2169	-5.60509991549	-5.57228915663
	3152	-5.57405783133	-5.57
	3633	-5.57050441767	-5.55823293173
	3767	-5.56614779116	-5.55421686747
	3828	-5.55679411408	-5.54417670683
	3829	-5.54761339119	-5.53815261044
	3831	-5.53794174695	-5.5250501002
	3954	-5.52910402188	-5.51911468813
	4123	-5.51805219614	-5.498
	4124	-5.5094421761	-5.482
	4262	-5.49041124498	-5.476
	4422	-5.47819238477	-5.474
	4424	-5.474	-5.472
	4471	-5.4676	-5.446
	10000	-5.44849771189	-5.446
RUN: 11
	1	-5.92310939891	-5.8893360161
	3	-5.87987314865	-5.80761523046
	45	-5.82292326688	-5.80522088353
	51	-5.80246815369	-5.78427419355
	83	-5.79612418976	-5.78068410463
	86	-5.78175730337	-5.77354709419
	87	-5.77302578411	-5.74148296593
	177	-5.73794443726	-5.72379032258
	227	-5.73113081001	-5.70741482966
	234	-5.71081612572	-5.68336673347
	327	-5.69061287265	-5.67871485944
	329	-5.67376301197	-5.64
	643	-5.63939145761	-5.63527054108
	1486	-5.63712229242	-5.62977867203
	1502	-5.6345159155	-5.62753036437
	1503	-5.62909656066	-5.61290322581
	1504	-5.61911305744	-5.6124497992
	1784	-5.61119384158	-5.60526315789
	2197	-5.6024058109	-5.56941649899
	2231	-5.57766476253	-5.5140562249
	7425	-5.51543649548	-5.5
	7453	-5.50861238448	-5.48692152918
	10000	-5.50580679579	-5.48692152918
RUN: 12
	1	-5.88118013409	-5.80443548387
	27	-5.82442970503	-5.79919678715
	29	-5.79607122246	-5.76352705411
	192	-5.76291173897	-5.7323943662
	319	-5.74396058365	-5.71686746988
	1110	-5.71773377438	-5.696
	1268	-5.69455100402	-5.68875502008
	1350	-5.69270040161	-5.68674698795
	1351	-5.68710040161	-5.668
	1553	-5.66652851406	-5.66064257028
	1845	-5.66262548375	-5.64848484848
	1848	-5.65207157594	-5.61523046092
	1907	-5.61459398798	-5.588
	2010	-5.59809058116	-5.57
	2076	-5.5878958946	-5.56425702811
	2159	-5.57401895126	-5.55983772819
	2161	-5.56446553761	-5.55823293173
	2162	-5.55627716085	-5.52905811623
	2310	-5.52686095082	-5.51807228916
	2426	-5.52325373639	-5.51102204409
	2606	-5.5108256674	-5.51004016064
	2657	-5.50882165938	-5.50100200401
	2683	-5.50219957988	-5.47791164659
	3454	-5.4767437751	-5.454
	5012	-5.4544	-5.452
	6041	-5.4512	-5.444
	6696	-5.44337955912	-5.428
	10000	-5.4408	-5.428
RUN: 13
	1	-5.93945379253	-5.9008097166
	41	-5.90304285905	-5.88329979879
	42	-5.89289258051	-5.86290322581
	49	-5.85920668917	-5.81763527054
	99	-5.83033995557	-5.81563126253
	119	-5.81915558024	-5.79317269076
	593	-5.8022359462	-5.79275653924
	898	-5.77897807499	-5.71943887776
	900	-5.73162877591	-5.70707070707
	1132	-5.71164685473	-5.706
	1191	-5.70815907918	-5.702
	1192	-5.70091561841	-5.68209255533
	1416	-5.68074418455	-5.6753507014
	1461	-5.6698789934	-5.6277665996
	1854	-5.63054041669	-5.61693548387
	2011	-5.62102896845	-5.60843373494
	2051	-5.60947564853	-5.57
	2562	-5.5712	-5.564
	2754	-5.5668	-5.552
	3268	-5.55007935872	-5.52705410822
